EID	aperture	FoV	pixel_scale	tracking_accuracy	limiting_magnitude	elevation_limit	mount_type	camera_type_colored_mono	camera_type_cooled_uncooled	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
710	4.848039042944120	482.72159639975800	2.079988601074490	0.5934060578027970	10.738537378891000	13.045016248390000	fork	mono	cooled	y	n	y	y	y	y	y	y
711	1.3572065472006700	241.18607297305100	0.24994452535246400	0.7143579547678680	20.559947590464200	18.826194438423900	german	mono	cooled	n	n	y	y	y	y	y	y
712	7.127146085356990	275.00147851942000	2.251352516041100	0.6998473499086080	20.090541387773300	18.815520751278500	theodolite	mono	uncooled	n	n	n	y	y	n	y	y
713	1.2701018997601000	130.77472523293900	1.192003039539450	0.8591467006124900	24.138444945257000	17.13130047228550	fork	mono	cooled	y	y	y	y	y	y	y	y
714	5.272739135619750	100.95791162122500	2.0678591898409700	0.2852131895935490	21.05033465464650	24.47608125311220	german	colored	cooled	y	y	y	y	y	n	y	n
715	0.77503730133178	53.41241468683150	0.32209060054808400	0.9677460266642060	18.753946341354200	22.858870433553100	german	mono	uncooled	y	n	y	y	y	y	y	y
716	0.49897184476893600	585.6952827788510	2.9698590778219900	0.9392672272761180	19.46724950570680	28.52654270825120	fork	mono	cooled	y	y	y	y	y	y	y	y
717	0.31366629129070800	526.2722774123330	0.3953555625531120	0.4531530453607600	8.097231232670680	25.793961929272700	fork	mono	cooled	y	y	y	y	y	y	y	y
718	8.68111309931435	150.44200705031500	1.1464509120505400	0.36487877583026500	24.43379374493000	21.335461088189900	fork	mono	cooled	y	y	n	y	y	y	y	y
719	5.593225129379150	211.73271240794500	0.917332989421471	0.5944170056979520	17.80035226377590	30.526692176386900	german	colored	cooled	y	y	y	y	y	n	y	n
720	5.470724665779750	157.0667267110470	1.0589349020359500	0.6335788961665650	18.341424320718500	31.51376868504330	fork	mono	cooled	y	y	n	n	y	n	y	y
721	1.6216487938948300	24.562483112937700	1.749123719383180	0.1836469607631280	11.324384463887500	31.13314516092490	fork	colored	uncooled	n	n	y	y	y	y	y	y
722	2.2722438453655400	285.66188428466000	2.035059188826790	0.49043772519004000	24.21878004881580	22.253625615376800	german	mono	cooled	y	y	y	y	n	n	y	y
723	3.776727499526450	110.66016580951700	1.9586014555221300	0.8320831941498810	18.38778624321750	17.743690952244800	fork	mono	cooled	y	n	n	y	y	y	y	y
724	9.075421639780970	31.524750614144200	1.4260311830637900	0.8749331963143210	15.110950019485700	19.449172569126100	fork	mono	cooled	n	y	y	y	y	y	y	n
725	8.525803316275460	121.53975985646400	0.23929453820286100	0.7901805288603840	11.580932226127200	23.5306803169768	fork	colored	cooled	y	y	y	n	y	y	n	y
726	7.809303262497780	473.0984484718170	0.5481035263298050	0.4297676137355510	22.243929887160600	34.85293374105360	german	colored	cooled	y	y	n	y	y	y	n	y
727	2.9062114960317900	537.5313413420290	1.4654296447713200	0.15728967309504000	15.021084676883600	20.374332784077300	theodolite	colored	cooled	y	y	y	y	y	y	y	y
728	7.243489009250190	223.7860974618640	0.28268577586643300	0.9341963130907260	23.039128948383100	24.11778620159180	german	mono	cooled	y	y	y	n	y	y	y	y
729	0.9050186152858390	6.828802462344190	1.4667997616898600	0.39533061093649600	14.902713783356200	27.5641243392838	german	mono	cooled	y	y	y	y	y	y	y	y
730	3.0801450563917900	54.012013066334400	2.087127546132720	0.6508220110168490	11.421712319852700	34.75437535583210	theodolite	mono	cooled	y	y	y	y	y	y	y	y
731	3.208552364832820	198.47165316321600	1.828258059891380	0.5895676414693510	14.405356109303000	27.6920682294528	theodolite	mono	cooled	y	y	y	y	n	y	y	y
732	9.867742589350420	369.1348902383930	1.1434684292514300	0.6095480614030690	18.235568307794100	21.755700074209500	fork	colored	uncooled	y	y	y	y	n	y	y	y
733	1.8370730274618400	566.3979165293050	0.7934960897793800	0.48260388991361000	20.274691336353200	27.310881658356000	theodolite	mono	cooled	y	y	n	y	y	n	y	y
734	6.931583769971770	303.6426451723440	1.1047800796732400	0.9411159126402270	11.878369679227300	16.941356696704600	german	mono	cooled	y	y	y	y	y	y	y	y
735	6.996511993701410	57.395253369155700	2.1412123914305400	0.41713911457883700	22.159005722858500	17.32074375884550	fork	mono	cooled	n	y	n	y	y	y	y	y
736	7.330495252058260	368.216193511983	0.3035572076279700	0.14942447238175800	10.476632801059700	17.129210527855100	fork	colored	cooled	y	n	y	n	y	n	y	y
737	1.3704509844271100	204.12931073005800	1.3972252024315800	0.985268682751813	9.433642676592220	29.108337816485900	fork	colored	cooled	y	y	y	y	y	y	y	y
738	3.1944388030749000	229.76625876526900	0.3382150466290610	0.5561074282413550	15.467231225498700	12.528465463881900	fork	colored	cooled	y	y	n	y	y	y	y	y
739	3.3135057181695800	352.5022754743370	0.8209197004043670	0.9571452683611290	11.894086528301700	24.08261257005640	theodolite	mono	cooled	y	n	n	y	y	y	y	n
740	7.290628117818800	235.7769795610400	1.3515986168593900	0.4574524498355550	24.15068845994200	13.886383759513900	theodolite	colored	cooled	y	y	n	y	y	y	y	y
741	4.045866880788660	413.65634150029900	2.7331914269521500	0.6284901405986580	10.180327730315400	15.99291950246680	fork	mono	cooled	y	y	y	y	y	n	y	y
742	1.015680435221340	132.9252946015400	0.8695683524894250	0.40872057038191700	13.164918844865700	27.989495573849900	fork	mono	uncooled	y	y	y	n	n	y	y	y
743	2.7573570050443600	563.7463062837060	1.7562519478835200	0.39014953493154900	23.811992969272000	26.777637758088000	german	mono	cooled	y	y	n	n	n	n	y	y
744	1.8029638810840000	280.2916417475850	2.954050993181020	0.822073118521254	17.866288095751400	28.782656987287800	german	mono	cooled	y	y	y	y	y	y	y	y
745	6.272982989165680	175.50316404269900	0.21442044535484800	0.7628815462523110	18.130730573352800	13.349622429577800	fork	mono	cooled	y	y	y	n	y	y	n	y
746	9.639871660859840	430.6258213391890	0.9081620126735010	0.7058054085041580	13.101041735477900	13.887109019821600	fork	mono	cooled	n	y	y	y	n	y	y	y
747	3.1657000616762100	312.1184111354210	1.7597618191735600	0.25024444517416600	9.48341515675578	29.06857805072410	fork	colored	cooled	n	y	y	y	y	y	y	y
748	4.647433300139680	10.608704061942300	1.6156098862735900	0.26369911540835600	21.459697561363600	31.298283759608500	fork	colored	cooled	y	n	y	y	y	y	y	y
749	9.183463651167610	128.46538314835200	1.0777212017406600	0.2793754402016450	17.783883205574200	27.802695655238800	german	colored	cooled	y	y	n	n	y	y	y	y
750	0.46904308130896000	593.9969640500820	2.146885728115350	0.19472692757977900	16.24036412010190	30.410369417762400	theodolite	colored	uncooled	y	y	y	y	n	y	y	n
751	8.621120054001030	313.0473857400370	2.145062394254630	0.14786947626271600	20.44240739847180	33.78132592328670	german	mono	cooled	n	y	y	y	y	n	y	y
752	2.6075113812444900	594.1186979861020	2.9090660381683900	0.9590781633578460	21.4730839009174	12.297518526654100	fork	mono	cooled	n	y	y	y	y	y	y	n
753	2.3655706879398100	153.58507685961300	2.1066389906343900	0.4308164456972650	14.87939288151450	16.514110645574700	theodolite	mono	cooled	y	n	y	y	y	y	n	y
754	8.263081742303410	422.4793051755100	1.6854823883129700	0.6621821861925430	24.340151688783000	30.827924788477800	fork	mono	cooled	y	y	y	y	y	y	y	n
755	8.801113691913110	348.3861669057260	2.1956958383073200	0.5145308217325610	16.218630380538800	17.058924792592700	german	mono	cooled	y	y	y	n	y	y	n	y
756	3.3795313491943700	156.95367450520400	0.845152461573287	0.7402254982426610	13.986217406349700	26.462935153857400	fork	mono	cooled	y	y	y	y	y	y	y	y
757	0.4605171129121370	178.58057613818800	0.5595469309777280	0.8325398932417560	23.487980537878600	14.244910421559900	fork	mono	cooled	y	y	y	y	y	y	y	y
758	1.782942250456530	243.36987110985400	2.8274776822764500	0.3649979141999570	17.432345561729700	15.849356972663300	theodolite	mono	cooled	y	y	y	y	y	n	y	n
759	2.8652824126899800	397.2788297839620	1.2564576432425400	0.3309763505151310	18.311447084673000	21.797265198551000	fork	mono	cooled	y	y	y	n	y	y	y	n
760	4.584895555224150	223.0508173161320	2.903326741083210	0.1059499195687050	24.140309816511500	22.87698309078670	german	mono	cooled	n	n	y	n	y	n	y	y
761	1.4474637825160300	298.1008184652760	1.1824760333717900	0.7681080766810140	22.270357625422100	13.809144781304500	fork	mono	uncooled	y	y	n	y	n	n	y	y
762	5.3373448778262400	300.8863867365060	2.3593681855734600	0.46808751171348300	18.40449833588530	24.491796604419200	theodolite	colored	cooled	y	y	n	y	y	n	y	y
763	3.9648123003691400	184.08360537868600	1.7112886853724200	0.6439522802371360	18.1644690619178	27.161316648714500	german	mono	cooled	y	y	y	y	y	y	y	y
764	4.039105816799660	570.4307985648530	1.6048982206322500	0.3085552398727020	24.946072791890700	22.452128154715000	fork	mono	cooled	y	n	y	y	y	y	y	y
765	6.4035905712977100	459.9625854638540	2.4441688396380000	0.3432198437826590	22.149504807066600	26.01759286968700	german	mono	cooled	y	y	y	n	n	y	y	y
766	5.334356209432970	132.47393059863900	1.4317552750317300	0.3570694358483960	16.30854711066430	22.786716863543000	fork	mono	cooled	y	y	y	n	y	n	n	y
767	8.35000298292728	223.2878523120320	2.4635050159861100	0.8113378630944450	16.817677991064600	31.541073768339500	german	mono	cooled	y	y	n	y	y	y	y	y
768	4.1228334985001500	99.95045171453250	1.6428153560538700	0.8051336736559550	15.081936464947100	30.129972588892000	german	mono	cooled	y	y	y	n	y	y	y	y
769	1.1485892780230200	269.24502743068000	0.7877572417372700	0.14391760601670100	14.452217283962300	15.865568685490000	german	colored	cooled	y	y	y	y	y	y	y	n
770	4.611971076153490	56.28036383166350	2.8924423510984900	0.819921577641809	9.965236547639820	15.038953530463200	fork	colored	cooled	y	y	y	n	y	y	y	n
771	6.371864686212800	498.9806037769020	1.37315627101677	0.2290618469792840	13.86043149589030	33.010607093483900	fork	mono	cooled	y	y	y	y	y	n	y	y
772	4.727637577687300	142.39224978862900	0.48482458058336100	0.46878458505760100	16.691310410255300	31.960035311171200	german	mono	cooled	y	y	n	y	y	y	n	y
773	3.976380147794880	214.77046274242200	2.11925050067353	0.8271327751932340	17.51811414865660	28.79305744141560	fork	mono	uncooled	y	y	n	y	y	y	y	n
774	2.639353168684070	346.04669787467200	2.3979334295641000	0.2292845435728120	24.84168813990850	30.279231964791700	fork	mono	uncooled	y	y	y	y	y	n	n	y
775	8.053720060755390	492.10264886620700	0.4673347085821040	0.99600274942791	13.37415065748270	23.955875610019300	german	mono	cooled	y	n	n	y	y	n	y	y
776	4.625033205285860	136.06670934745700	1.7317247136658700	0.8146749282846960	10.974004119347000	31.068034126722500	german	mono	cooled	y	y	y	y	y	y	y	y
777	1.876849630044790	85.15738077549120	0.6165521964350420	0.9832824676361510	22.24243995434270	14.940177320303800	theodolite	mono	cooled	y	n	y	y	y	y	y	y
778	2.1797366441238000	472.0374182488560	2.1162990133343500	0.30195041903075700	24.59779111886850	20.493267042681600	fork	mono	cooled	y	y	y	y	y	y	y	y
779	9.933648787996230	172.39656385055100	0.6200990741435230	0.8891926302130000	8.335968855527470	14.843754784881600	fork	mono	cooled	y	n	y	n	y	y	n	y
780	8.916759238967120	434.66424076900100	2.318215708343710	0.5853969590115960	8.98099541303208	12.576922100123500	theodolite	colored	cooled	n	n	y	y	y	y	n	y
781	9.829315866366550	585.3348592854440	2.0518471372876300	0.43067080438614900	13.457762960237900	34.001770260676800	theodolite	colored	cooled	y	y	y	y	y	y	y	n
782	3.3100211750923200	430.1970150289680	1.050653841922810	0.8153262454030100	10.75513209320420	22.644229414540700	fork	mono	cooled	y	y	y	y	n	y	y	y
783	3.0105667054235200	175.78294219747100	0.102720253344855	0.3373612930617580	24.271179978207300	24.39128641547720	fork	colored	cooled	y	y	y	n	y	n	y	y
784	2.656304665045850	156.51672468077000	0.3797805227575510	0.537014864640686	9.034727276005980	14.462600796348600	fork	mono	cooled	y	y	y	y	y	n	y	y
785	8.372368387585640	292.199456866554	1.3475098773650800	0.39948012499483900	13.20698917835630	19.63302673351560	german	colored	cooled	n	y	y	y	n	y	y	y
786	6.030782514431930	240.60220178051800	0.423359315799938	0.5476703054428430	22.77426677379320	32.23067916380040	fork	mono	cooled	y	y	y	y	n	y	y	y
787	3.1858806140226200	124.72105707680700	1.6694214235130600	0.1681687374753620	9.057473139958520	16.16552505716840	german	mono	cooled	y	y	y	y	n	n	y	y
788	8.534763474295270	475.6502237260900	2.0921558998132600	0.9773394606368310	14.13864907039260	27.330643306846300	fork	colored	cooled	y	y	y	n	y	y	y	y
789	4.553402969614090	113.70948036320600	0.6906432678092390	0.20546254700503100	21.293447907313300	18.76456326382430	theodolite	colored	cooled	y	y	y	y	n	y	y	y
790	4.869628412441180	130.22818747830900	1.1663708816937200	0.2548192805798660	24.22027090018800	21.793442604784100	fork	mono	cooled	n	n	y	n	y	y	y	y
791	4.7715653843898300	154.45376741369200	2.237405253408870	0.6133221043981670	13.208384740801600	12.72782692921600	fork	mono	cooled	y	y	y	n	y	y	y	y
792	0.842638287910598	466.58754813525500	0.7814151975557030	0.9844027699802450	18.616073466723700	18.091433856555200	fork	mono	cooled	y	y	y	y	y	y	y	y
793	7.548754169805200	357.45598198408900	0.5355945711530870	0.5721107510729430	23.166825244300700	17.519256103103600	german	mono	cooled	y	y	y	y	n	n	y	n
794	0.6510660041546160	95.67236426340790	0.668473716037679	0.8951598911531920	16.73427132066160	18.09230369308920	fork	mono	cooled	n	n	y	n	y	y	y	y
795	6.516772115339360	464.64984790560400	1.405020564390790	0.4456277173458770	17.543041368548800	28.70710447116980	theodolite	colored	cooled	y	y	y	y	y	n	y	n
796	8.21495909456807	144.87017802434000	0.5686839870613360	0.9244228221504570	9.93024212736007	17.938299997692200	theodolite	colored	cooled	y	n	n	y	y	y	y	n
797	5.300331664018280	41.11688145202110	0.36980487396017600	0.3697676678941700	19.768937852209800	21.971956883006800	theodolite	mono	cooled	y	y	y	n	y	y	n	y
798	6.472114841670390	578.7825852761470	1.7798986526241300	0.6299732693492280	13.677434703897500	33.37744235154820	german	mono	cooled	y	y	y	y	y	n	y	n
799	8.981610538465520	576.1887299966590	0.7283518925436030	0.9122699592792620	13.549450659550000	20.416007977032100	fork	mono	cooled	y	y	y	y	y	y	y	n
800	7.853102182210310	97.46189722001580	0.9019773439583730	0.10856100613196800	22.266841942353400	12.775288105658900	fork	colored	cooled	y	y	y	y	y	y	y	n
801	1.5866847105538100	395.1973761670030	2.9567739421547400	0.10649506205348700	15.69643713034040	28.57271197383240	fork	mono	cooled	y	y	y	y	y	y	y	y
802	7.471451539938560	485.0474657855570	2.7354651589945200	0.958836335420996	12.4326477368169	24.510114354713900	german	mono	cooled	n	n	y	y	y	y	y	y
803	0.4585957625885490	342.3716359537860	2.2957332352978800	0.5629330993948540	14.59503619636080	34.26522067960440	german	mono	cooled	y	n	n	y	y	y	y	y
804	6.971400658352140	7.965874416280950	2.7522367093550200	0.12138600881216300	11.944571987986400	15.422486587700800	german	mono	cooled	y	n	y	y	n	y	y	n
805	8.450779380643940	582.7181201068420	0.648306035248199	0.632556122179826	16.284559570798800	23.33867870841090	fork	colored	cooled	y	n	y	y	y	y	y	y
806	8.906119153485320	46.941394003458100	2.7539359494298500	0.9450729944139110	15.170512209196800	21.913158079759400	theodolite	mono	uncooled	y	y	n	y	y	y	y	n
807	1.1754262238485000	318.2550051026660	2.406093375750700	0.9933630612684020	18.48187865890960	19.066257043914100	fork	colored	cooled	y	n	y	y	y	y	n	y
808	4.8145155562258400	3.8895040201190400	0.44736816318405500	0.7110556224962130	14.638373279581400	33.42028708980300	theodolite	mono	cooled	y	n	y	y	n	y	y	y
809	5.1221812672341500	209.37527216942700	0.8083247511956330	0.410349435953656	23.001447888425100	26.283239069783000	german	mono	cooled	y	y	n	y	y	y	y	y
810	6.490351209819	391.36043102086600	2.373897648557510	0.8025580326443980	11.704223148622500	14.29258325526220	german	colored	cooled	y	y	y	y	y	y	n	n
811	8.985596304234910	488.0119311922420	1.9999354308841700	0.1770365234062630	8.985286351346790	28.42573226836900	fork	mono	cooled	y	y	y	y	n	y	y	y
812	1.8021534200855100	331.4959277068240	1.7334315082137600	0.9803147374249930	17.8489073817777	26.069098887022500	fork	mono	cooled	y	y	y	y	n	y	y	y
813	4.77127560983963	33.022997114040800	0.7541399250557380	0.9483124011002710	10.910783546390400	21.453240381869500	theodolite	colored	cooled	y	y	y	y	y	y	y	y
814	9.501536103422280	223.0974246383940	2.199996121036080	0.7765654062615170	11.439756051204700	27.289677649524100	german	mono	cooled	n	y	y	y	y	y	n	y
815	6.757402324194670	398.58513542197400	0.4146515879939030	0.9498401740641510	17.567166879137500	27.67228753301830	german	mono	uncooled	n	y	y	y	y	y	y	y
816	9.713956506604010	397.02374302347900	0.1284647479163620	0.6586376057731540	22.43967992890020	17.33585417363370	german	mono	cooled	y	y	y	y	n	y	y	n
817	4.333279613082480	72.85166767604150	0.9336281344727180	0.7565212645093580	8.506317351754230	33.14925303607270	german	mono	cooled	n	n	y	y	y	y	y	y
818	6.384375789961320	258.03357393323200	0.8566396356876080	0.8067035793990490	8.5146654346779	33.31464816744980	german	mono	cooled	y	y	y	y	y	y	y	y
819	5.850386237449940	46.92320550872200	1.0403753556817400	0.7128548655622110	10.686626924129100	25.496845794057000	german	colored	cooled	y	n	y	y	y	y	y	y
820	1.1896971298601200	509.27032983861900	1.1881419316595400	0.3117665738913870	23.713600675749900	22.953998245217700	german	colored	cooled	y	n	n	y	y	y	y	y
821	2.345004117214970	439.86359286437600	2.0949712718263300	0.12192401457062700	13.132367731609300	23.829743730240700	fork	mono	cooled	y	y	y	y	y	y	y	y
822	9.460239990536710	204.6585599556200	2.3356279183818900	0.281791727108571	13.764346534287300	15.484583640600100	fork	mono	cooled	n	y	y	y	y	y	n	y
823	8.50672435435335	295.81583128112000	0.8628990812495540	0.3771628928905180	13.193006287460100	21.654137266385100	fork	mono	cooled	y	y	y	n	y	y	y	y
824	1.3532763901759000	396.1991688283770	0.16429839246908500	0.8363646023438340	16.275886334283800	27.642489892911	theodolite	colored	cooled	y	n	y	y	y	y	n	y
825	6.381248816625510	345.34249373564000	2.741476728075000	0.6581900757308330	15.64123931827740	15.64255201557770	german	colored	cooled	y	y	y	y	y	y	y	y
826	8.928493426710830	62.77191903799890	1.9948320701615800	0.9183911022449610	11.893354346461700	14.44602875149210	german	mono	cooled	y	y	y	y	y	y	y	y
827	2.7444622666438100	547.5734575248450	2.092307858569180	0.2867045740966420	19.915223104585200	13.844749985260300	fork	mono	cooled	y	y	y	y	n	y	n	y
