UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
291	739	Shiquanhe Observatory 	-33.61539469575703	40.39674544493593	1181.5626094049346	UTC-2	n	9.549014050610868	24.797967143616066
291	1544	Llano de Chajnantor Observatory	113.83631976492755	-31.621347753171147	2085.703057661373	UTC+7	y	1.8788886998829224	15.202605922667125
293	1472	Chacaltaya Astrophysical Observatory	-86.53735843164522	55.144800736918604	4018.932145065572	UTC-5	n	6.1680494739547065	16.5065010960221
293	1641	Llano del Hato National Astronomical Observatory	-123.97533011906427	-13.905029520065256	4992.9987845211435	UTC-8	y	3.6522002246290612	23.42979861181584
295	1712	Indian Astronomical Observatory	107.49038787672436	64.15994041323361	2249.495199347757	UTC+7	n	4.6727583593180935	15.496400197692594
295	1019	Large Latin American Millimeter Array	-75.12568538535866	-41.91599738119702	3871.5045105329305	UTC-5	n	0.06759667559608218	24.36553111496821
296	304	Receiver Lab Telescope	-134.16810023166548	2.6608172091770967	1021.4365445092552	UTC-8	n	9.041847599024212	23.199755452083245
296	1607	Sphinx Observatory	-26.070406449056858	-61.577822362797015	2594.2634928035172	UTC-1	n	7.96324783631258	17.24957506008055
296	1593	Notre Dame University-Louaiz Observatory	-60.15529883074835	72.10292210409074	2453.772584250064	UTC-4	n	7.290266771550202	18.84226408712301
297	1675	Yangbajing International Cosmic Ray Observatory	-21.56049909142118	-5.680043545179443	3940.129844654718	UTC-1	n	9.141582160326726	15.334858398881586
298	903	Magdalena Ridge Observatory	11.917564764280598	32.27418360500734	4193.701399199184	UTC+0	n	6.859620211544135	16.853608072348727
299	1290	Concordia Station	-30.971044432592663	68.31622575861701	3622.866256937699	UTC-2	n	1.2519079084153195	20.586751249042074
299	1298	Plateau Observatory	71.35106138751506	-3.820850147257545	728.2046846427871	UTC+4	n	9.566376952223484	17.612750780197693
300	970	Chacaltaya Astrophysical Observatory	156.97639094234137	19.077900563021213	1948.7556098586274	UTC+10	n	0.4117893562725728	23.634736976213073
300	384	Large Millimeter Telescope	-31.945878326328913	-44.53561949444264	2481.438631148689	UTC-2	n	0.06865197318902228	18.756795479641497
301	1813	Notre Dame University-Louaiz Observatory	-157.36044889506496	12.282183327542255	2247.0179922985003	UTC-10	n	3.4849769491529066	18.42446284908733
301	674	Indian Astronomical Observatory	16.204235954116054	22.840370610899047	1307.1053754343754	UTC+1	n	8.176403600546763	16.131200905098268
302	604	Llano de Chajnantor Observatory	-93.40990939954818	-63.032730882954404	3716.365633023088	UTC-6	n	6.5345814162527125	24.230003774072145
303	1637	High Altitude Water Cherenkov Gamma-Ray Observatory	-113.41314012793131	-38.293786799054324	4278.372762715363	UTC-7	n	8.35630482670635	17.451930602036473
303	1422	Atacama Cosmology Telescope	158.1402567288001	75.63484886673842	4456.732478795047	UTC+10	y	1.5672273195022637	19.967566203856197
303	1551	Meyer-Womble Observatory	-71.5150487698974	77.67985098398124	1101.8491641862129	UTC-4	n	7.222074721979853	17.293599475831908
304	1323	Chacaltaya Astrophysical Observatory	-11.9106721121766	11.999047973064746	131.5065540803206	UTC+0	n	5.5636725630969766	22.21308217420152
304	300	Barcroft Observatory	163.5746131213591	-25.616360383442483	5045.180668854425	UTC+10	n	9.566743662702569	17.615106429574187
304	720	University of Tokyo Atacama Observatory	150.92936405154518	13.337485628206311	2351.149292499971	UTC+10	n	8.974758472248322	19.469344019157752
304	629	Llano de Chajnantor Observatory	170.9093513624684	-53.234978304687345	2604.4513281864247	UTC+11	n	4.587235414448637	15.277575457994852
305	1627	Mauna Loa Observatory	176.4476089649497	18.559249944890013	1058.329673114438	UTC+11	n	3.0787662696740083	21.60780157609775
306	838	Chacaltaya Astrophysical Observatory	-131.97763664903448	23.50188653070629	1773.4030653413593	UTC-8	n	8.661447060084209	22.857006562021738
306	1833	Sphinx Observatory	115.71126986108368	-61.09358583579186	4696.56290325204	UTC+7	n	6.1493294097055005	19.46613848121879
307	1911	University of Tokyo Atacama Observatory	149.6777430672463	-13.280344417170141	3675.392021677093	UTC+9	n	3.3632539216904247	17.363666780183767
308	1616	Magdalena Ridge Observatory	62.447850016774424	79.35990993854122	5194.0288447230405	UTC+4	n	3.680527617950154	21.845973346362662
308	1430	Concordia Station	111.09700466915443	-9.210280684609288	1779.084548040447	UTC+7	n	9.287810756755665	16.380212529081618
309	1321	Yangbajing International Cosmic Ray Observatory	31.170672303277346	50.83667464440734	3899.067188307544	UTC+2	n	2.6288706518368348	17.993112661997735
309	895	Llano de Chajnantor Observatory	76.02491041618093	-30.941641865087533	2858.791410011815	UTC+5	n	1.3364772138981815	16.111236021201965
310	382	Very Long Baseline Array	115.70457405303507	-25.646801115631447	4344.16440095291	UTC+7	n	4.716851239147423	24.832320923141605
311	553	Receiver Lab Telescope	-131.46480948253142	58.080530788985406	3013.554489815396	UTC-8	n	5.8998884570540575	17.735927526047803
311	1972	High Altitude Water Cherenkov Gamma-Ray Observatory	-93.78271314333557	-40.14436224539865	4761.232918813426	UTC-6	n	6.872703324344356	23.552171628550816
312	821	Atacama Cosmology Telescope	106.57526554238342	-27.766272026865487	646.6791844438936	UTC+7	n	9.445020450564773	23.70232012078124
312	244	Iranian National Observatory	80.03227250432326	-50.30955720425659	2050.1315842918843	UTC+5	n	2.3968546258160828	19.710850063806387
313	850	Notre Dame University-Louaiz Observatory	14.156358298092215	-69.89589154591896	2594.887162732535	UTC+0	n	5.113444272383768	16.08538969854503
313	488	Gornergrat Observatory	169.3049619403497	-43.51872221307244	4536.542082145799	UTC+11	n	7.904125674464791	17.134795726074405
314	349	Sphinx Observatory	106.02806040456812	32.113497658778876	2710.4428029346177	UTC+7	y	6.427471422605711	16.499660762452816
314	1292	Concordia Station	-40.855545714972656	-19.87963173763434	93.59189231422138	UTC-2	n	0.08396055495303867	24.59220058420033
315	954	Iranian National Observatory	97.78037220140396	-12.805401062920636	4917.664109969243	UTC+6	n	8.776103714456129	21.02415705818757
315	711	Shiquanhe Observatory 	43.525430923727505	-11.451780211369396	1201.0041420048492	UTC+2	n	8.059446864559469	18.02180014185676
316	1886	Concordia Station	159.46110176772154	-73.80884341055443	1197.1422382141225	UTC+10	n	8.456327435170003	17.827928096062426
317	1878	Plateau Observatory	-35.468349515676664	-0.3791348544908288	2970.0513359929955	UTC-2	n	8.723408347792478	24.844128707410363
317	1251	University of Tokyo Atacama Observatory	92.07920791436699	-48.76967697783954	4469.518956820149	UTC+6	y	9.581295052706553	16.382479391035393
318	676	Mauna Kea Observatory	-69.24663155327173	15.43667513168387	2972.09396168157	UTC-4	n	0.5156044691193518	20.541484132193112
318	923	Peak Terskol Observatory	-66.05824488095047	-50.274995883390616	1700.9068785119812	UTC-4	n	4.725730179111193	19.039297519616973
319	665	Large Latin American Millimeter Array	-0.42456070158505105	19.469616271591814	1028.7447682128873	UTC+0	n	2.4914943213163365	19.56151868036924
319	1077	Sphinx Observatory	75.2675511406996	1.0354195542233526	4780.845998144883	UTC+5	n	1.5476658727122938	24.590216098500964
319	1789	Llano de Chajnantor Observatory	163.13442939800103	71.10219152916288	4629.893396040105	UTC+10	n	4.669058106799379	24.085841436478873
320	1715	Barcroft Observatory	119.77363335351612	-3.221252975327588	3407.6680339394597	UTC+7	n	8.74806669057364	20.27864251400798
320	839	Gornergrat Observatory	167.48776958147346	-68.36648575780386	2816.043280741176	UTC+11	n	5.2765130516734615	22.4445183234452
321	521	James Ax Observatory	-83.10110516874408	-34.34374116628525	1111.0380657770068	UTC-5	n	4.954838289244821	24.478366347269322
321	1348	Gornergrat Observatory	-106.01245749905674	-68.63143804867819	1546.7949067544516	UTC-7	n	5.804934857724238	19.192198787236862
322	1776	Very Long Baseline Array	161.46323810878818	22.758520854683127	1108.4664414165702	UTC+10	n	8.014269912074894	16.781489071358
322	1318	Llano del Hato National Astronomical Observatory	-111.09234555405601	18.126673834930894	3390.276955496117	UTC-7	y	6.137859036209409	16.511308991779273
322	1672	Meyer-Womble Observatory	143.28422804900373	-49.843232979937646	3049.958300253382	UTC+9	n	7.208935341295785	19.427349367049814
323	632	Shiquanhe Observatory 	-4.9649120929444726	-11.426075079781413	353.20443785669244	UTC+0	y	3.9835908753756657	17.32567374799408
323	876	Magdalena Ridge Observatory	-39.80526709068508	-50.208371318428895	1770.5120660224698	UTC-2	y	3.888952542414084	22.400795347490725
324	972	Llano de Chajnantor Observatory	127.931611379606	32.83802025990087	5173.941516960736	UTC+8	n	5.894776896634762	23.9145868805198
324	285	Atacama Cosmology Telescope	-80.22849094019101	36.75747917631823	3408.195941134741	UTC-5	y	9.728589353442407	15.674169126387065
325	476	Plateau Observatory	-121.33170326595202	68.82098997775998	1806.7178555959185	UTC-8	n	9.610558910198844	24.817348715035354
325	636	Mount Graham International Observatory	-110.85568023610699	-29.401326662844824	3215.859864763181	UTC-7	n	2.442604941151836	23.47830000664093
326	1483	Gornergrat Observatory	-176.2332369267812	79.66060414299645	1723.1170994902218	UTC-11	n	7.852631375894978	15.412600621590386
327	1952	Sphinx Observatory	22.405035437603036	3.39198187837134	2958.7423352561077	UTC+1	n	5.8071017261136415	21.035900697143198
328	806	European Extremely Large Telescope	23.583031905884525	27.426853189476414	546.1248384465744	UTC+1	y	4.157980178296693	23.69389546017587
330	237	Notre Dame University-Louaiz Observatory	-139.8306062921605	53.95296863053031	2861.553184033981	UTC-9	n	0.008936183786605323	21.645185998001555
330	426	Mount Graham International Observatory	-44.214769129581875	-9.8187956658671	4263.585285858479	UTC-2	n	1.0707964435297346	21.316302050836235
331	1115	Llano de Chajnantor Observatory	108.81304518787687	-25.059411870699787	16.687025784273363	UTC+7	n	4.918777159987639	18.70564363429713
331	1657	Mauna Loa Observatory	64.1458308056315	71.82018051044021	4284.2227204282235	UTC+4	n	5.476988218751585	22.62914397338655
331	277	Receiver Lab Telescope	-45.58213284495037	78.88070035560317	2764.591313112469	UTC-3	n	7.647856297924499	23.284416824973466
332	1444	Mauna Loa Observatory	-45.38980933046657	15.730258055587553	3507.377861889818	UTC-3	n	0.03891024541277988	22.365361446510878
332	1353	Receiver Lab Telescope	-140.69328510518318	78.3295837050482	1653.161455021669	UTC-9	n	9.783601538056773	23.219621703056394
332	1997	Sphinx Observatory	-103.9326496066395	58.750271024993104	2421.1513080408513	UTC-6	n	1.7635494825613929	22.740363490257057
334	119	Chacaltaya Astrophysical Observatory	-152.52743782082874	47.87841160008415	2199.4755628958387	UTC-10	n	3.5015801944949096	22.641937689219645
335	1487	Mauna Loa Observatory	-0.7621517568342142	-16.760057677451954	4456.144055067523	UTC+0	n	1.1534424027357804	23.90455399664357
335	1918	Plateau Observatory	-7.021104040026671	-77.55683381183296	979.6601797096016	UTC+0	n	9.759421257006563	20.86146376608412
336	1163	Very Long Baseline Array	133.44453561453668	-43.1401003143225	3384.542325408673	UTC+8	n	2.15865304965686	24.83573039871784
336	1658	James Ax Observatory	137.4707762779447	66.14650873755029	3033.74151103144	UTC+9	n	2.8065322825385177	15.639221834209293
336	1685	Mauna Kea Observatory	17.379656071951075	-47.572198561731355	3356.0101815872717	UTC+1	n	7.273212744264827	23.41926154337644
337	425	Haleakala Observatory	-58.866890726389116	18.162495237138558	3360.4140017677264	UTC-3	n	2.2977902534079178	20.196334774911932
337	837	University of Tokyo Atacama Observatory	-128.44567541188735	-57.25830939118149	4509.978828609937	UTC-8	y	5.030795374272146	22.04505464118198
338	1044	Notre Dame University-Louaiz Observatory	-30.02059799962996	79.25673726165235	4647.961206275932	UTC-2	n	8.9312323038641	20.863098573110694
338	1987	Llano de Chajnantor Observatory	143.2302240278033	12.140475337795095	4528.295804253399	UTC+9	n	2.8841521776493604	18.241400673767355
338	548	High Altitude Water Cherenkov Gamma-Ray Observatory	-137.91994762269005	4.861016350737458	3596.905369406473	UTC-9	n	9.148517673886532	20.16436569861035
339	634	Llano de Chajnantor Observatory	80.89581167082854	14.162300208282671	4519.554814345717	UTC+5	n	9.664148856531224	24.03839667057089
339	1423	Atacama Cosmology Telescope	127.18425271374304	-41.410638178893976	3304.7498036713237	UTC+8	n	3.1250955251716883	22.655226099025914
339	639	Peak Terskol Observatory	127.13390647717027	59.81061237664685	458.3615049226405	UTC+8	n	4.4279374984735975	17.823183907876
340	1356	Barcroft Observatory	-131.3968165443603	-48.97982910921309	3314.873409952972	UTC-8	n	9.469297485361206	21.64760743008768
341	1262	James Ax Observatory	162.5557919382701	-22.524322887949296	426.0020534896411	UTC+10	n	0.5622929280998401	21.24493867602582
341	317	Gornergrat Observatory	113.04316341365109	-17.425435362178487	3732.6162425446196	UTC+7	n	3.1043503808681407	19.307928594940954
342	905	Llano del Hato National Astronomical Observatory	-85.2241061947289	30.088649070619173	4407.593607168848	UTC-5	n	6.988188178458012	22.69931102142803
343	260	Plateau Observatory	-105.81327076100969	32.70511245629216	1772.3491280490061	UTC-7	n	7.393852294339489	24.22850569076097
343	308	Llano de Chajnantor Observatory	-132.5053393304052	24.483359911419143	1930.275031658017	UTC-8	n	1.6517175123093628	22.19681817813693
343	924	Mauna Kea Observatory	-71.05622384872555	-72.97034199090278	1171.5934313453765	UTC-4	n	4.316885497865148	19.709997387962392
343	575	Very Long Baseline Array	-59.305496522866534	62.50304235524835	4469.617610463313	UTC-3	n	5.749682184897994	16.12706501417367
344	158	Very Long Baseline Array	15.222668284241081	23.087707084399387	2778.17592043255	UTC+1	n	0.4256244810343857	20.041634545642157
344	530	High Altitude Water Cherenkov Gamma-Ray Observatory	-124.82542973886473	44.35312662586143	2767.970087403577	UTC-8	n	2.8099120646484828	15.224752462911118
344	1581	Yangbajing International Cosmic Ray Observatory	58.50280322181965	10.007553381814047	4088.6081342923744	UTC+3	n	7.671353232560251	19.578033824113568
344	293	Peak Terskol Observatory	-97.32773916957564	-69.54073087193376	3684.8437236662658	UTC-6	y	6.987492198082028	22.961789231131156
345	104	Large Millimeter Telescope	-32.839582771561226	-19.54395195231179	4669.725977954005	UTC-2	n	4.122890896054313	22.141910845717586
345	827	Atacama Cosmology Telescope	54.38691050831193	16.680482460550365	4775.642614761711	UTC+3	n	2.816260706654922	16.971159572622618
345	487	Yangbajing International Cosmic Ray Observatory	28.17505145391266	-19.062417135987424	4087.6709319909455	UTC+1	n	8.304018110036047	17.933203944290508
347	1274	James Ax Observatory	-46.191394838376	-36.37062107727557	3368.343950478883	UTC-3	n	8.633436393574993	21.174489043838832
347	807	Mauna Kea Observatory	-73.16841694956483	24.428304500757623	1193.8117041643927	UTC-4	n	5.5535938717582916	15.19912237328634
348	1058	Peak Terskol Observatory	131.9722350519703	-14.838582390881667	902.7181729160443	UTC+8	n	5.175448952349713	19.938883423667868
348	1893	Peak Terskol Observatory	-173.33187655130484	-47.09307964777168	4390.463321170727	UTC-11	n	0.3971346930119735	17.449691246479738
348	1608	Very Long Baseline Array	-81.97958931444198	10.646403821590553	1418.2281587952154	UTC-5	n	1.933840843841249	21.67018300882172
349	1435	Llano del Hato National Astronomical Observatory	-77.08140670017447	-63.11372975260364	4144.072591240615	UTC-5	n	0.457395068504024	22.28176204931656
350	1200	Barcroft Observatory	112.4666695619465	58.690255926107994	2222.6989363612197	UTC+7	n	8.822199121186383	16.373083563852788
350	1820	Indian Astronomical Observatory	-153.40853410755355	13.600510352444374	4416.687731548958	UTC-10	n	0.3557900487107579	15.201482593254974
350	549	Yangbajing International Cosmic Ray Observatory	145.09456898340625	-20.29203807906191	290.12999634684485	UTC+9	n	5.393365756661131	23.135017629863807
351	1694	Shiquanhe Observatory 	-130.71995572963542	14.639809040263374	1709.4498891338644	UTC-8	n	0.03131024911331437	16.596114766162017
351	111	Large Latin American Millimeter Array	137.1452528474819	71.99472267937156	3453.5487232303713	UTC+9	n	0.29590944611438186	19.492700467320624
